user_id,place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
16,ChIJn6e8diH0aS4RFpNwWiRQbiE,Poolside Restaurant,ChZDSUhNMG9nS0VJQ0FnSUR1eGZiTUVBEAE,5,"Nice food, the taste of the food is very nice and the place is very nice",setahun lalu,2022-08-25 8:33:21,Thank you for giving us a five-star rating and comment. We are pleased to know that you enjoyed your most recent dining experience at Poolside Restaurant. We look forward to welcoming you back soon to enjoy our newly renovated guestrooms and facilities. Please visit us on grandhyattjakarta.com for more information or further assistance.,setahun lalu,2022-08-26 8:58:22,1,76,302,FALSE,"Makanannya enak, rasa makanannya sangat enak dan tempatnya sangat bagus",Terima kasih telah memberi kami rating dan komentar bintang lima. Kami senang mengetahui bahwa Anda menikmati pengalaman bersantap terbaru Anda di Poolside Restaurant. Kami berharap dapat segera menyambut Anda kembali untuk menikmati kamar dan fasilitas kami yang baru direnovasi. Silakan kunjungi kami di grandhyattjakarta.com untuk informasi lebih lanjut atau bantuan lebih lanjut.,"[""https://lh5.googleusercontent.com/p/AF1QipN7udK6TDxAhrf32mSRbq6R--IgyeaAcbMnNxEY=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMlQM4sIRhLwnapSx3NbPYG78ouNUboD2NoXiCC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP37J8e-ZqmfTg1Oauu5PhdovmudZIvvPcXbXI0=w150-h150-k-no-p""]"
21,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChZDSUhNMG9nS0VJQ0FnSURUdUwtN0ZBEAE,4,"Datang kesini untuk lunch bareng mamaku~ kami suka sekali ambience & vibes resto ini sangat nyaman, wangi & pelayan pun ramah. Tadinya mau kasih bintang 5.. namun jujur untuk rasa makanannya sorry to say pretty average. Semoga kedepannya untuk segi rasa makanan bisa dikembangkan lagi ",seminggu lalu,2024-05-22 10:41:26,,,,2,6,25,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMFbLsUQvqkYskMmC_fcrTdcyCOSeHGzkCJxLIP=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNudovoCKpJrNxTNkzoSSAnYnDiFKzSAs1Wpk6A=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNqkjenFNRrJyPcpqv8butCOEjePtQ6guQC9yX5=w150-h150-k-no-p""]"
36,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNqNDh5blhREAE,5,"Makanannya enak-enak bangettttt 
tempatnya juga cozy parahhhh  apalagi ditambah kolmi makin kece banget si pelayannya makin kece karna teknologi terkini ",sebulan lalu,2024-04-25 8:55:51,,,,1,71,237,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNWIZ0_VwWWI7oGGgRoGXP8ljiLL5SKfGDqVQ2n=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMl5h-TD65110iJvt_erIdLTpMvgbfUs98naQem=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNwESgBGeNwvSTNvG5OL_fRYqafvbtqWu4CWRVm=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMk29Inn4oZWGfnj8jUUrCRhTGBfm4qt-qSrp_c=w150-h150-k-no-p""]"
31,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNqODlDc0ZBEAE,5,"Tempatnya bener bener autentik. Rasa makanannya enak semua, terutama dendengnya. Pelayanan bagus",sebulan lalu,2024-04-25 15:38:02,,,,1,300,1117,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipP7QiKbwgK65_JDalH5s12iMAFw6aovDg08NUJd=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMx-nnyvgCnCd4XfHjZi8vg27jPQk9clqTXpuL5=w150-h150-k-no-p""]"
45,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNSdHFLeWFBEAE,3,"Selalu ramai untuk makan siang, jadi lebih baik harus buat reservasi terlebih dahulu. Makannya sebenernya enak. Klo kita datang dan pesan makanan yg ala carte... presentasi makannya bagus baget, dan rasany juga enak.

Tapi ketika booking dengan full team, yg semula kita pikir presentasi makananya se ""wah"" klo kita makan sendiri malah hilang, karena experience nya itu g ada makanan jadi terasa biasa aja, klo beli set menu dgn bawa team kita.

Sebenrnya agak kesel, ketika mau beli air mineral harganya lumayan pricey, akhirnya pesen yg lain. Tp ternyata ada 2 pilihan air mineral. Dan staff nya nyaranin yg memang lebih mahal.

After all, makanannya lumayan pricey, sih.",setahun lalu,2023-04-01 12:44:41,,,,2,39,108,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOBoZA-C_BbPXOlA-X4NspRVkfkZympZUoTIzOv=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOeosxft_OZpaLy2sN8tvgcRJM1ZrcjWGYA_7bJ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO0Aekey4TUbO0ZL5tVzQVWGVJqtyTtHNo5FqsD=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPc3TyPkyUqlazlE14KeR6aysIkpyFiVEx1F2pd=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPgyTXXb00zqq8N9RCs4_sHH_Na-WS0Tr6LfPcA=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNPpEFeY32vYz4HtVQ1RXqgtGhoiuB3tPO5G7OA=w150-h150-k-no-p""]"
24,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChdDSUhNMG9nS0VJQ0FnSURWbDZXUzBBRRAB,5,"Ngk nyangka,bubur ayamnya enak banget,murah lagi,bubur chines yg perlu kalian coba... serasa kayak bubur laota",5 bulan lalu,2023-12-18 2:05:40,,,,0,2,30,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOZ8tH5MGDzN3aeskvAqm5NvOIKyWzLDBFeq375=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP6awFmBLOWk1M1sxkpWLpdg5F6v_dkqLwD_4mT=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPjE5DRpmyEqxbg3U6qcZNAEuu2Hrj1eHdALZYM=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM3hhXju1enZciSKuzKpEwLGqdu85YnaSoHFf0Z=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPzU2JxL4StMfSvRJK-3XMzhCMdxENOwAdalaku=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO9IN3Hrsx5IMp8xTPw7OWuxtUcwHPbDom3Yprj=w150-h150-k-no-p""]"
17,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChdDSUhNMG9nS0VJQ0FnSURsNUtLVWhBRRAB,4,"Resto oke, makanan oke, service is amazing, but its so unfortunate tempat sholatnya di ujung dining area, tapi saat maghrib akses ke musholla kecil ini ditutup jadi tamu ngga bisa sholat. Semoga bisa lebih inclusive lagi ya karena tempat sholat udah jadi standard facility zaman skrg",6 bulan lalu,2023-11-30 10:33:21,,,,2,4,2,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipP5PIVREFNv-Y5MJPvlA7dDr2NpqCYtuupSl4HI=w150-h150-k-no-p""]"
43,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNqcXBYR2JREAE,5,"Gedungnya luas, ada ruang2 kecil utk keluarga, makannya enak banyak macam dan minumannya juga ada panas dan dingin. Layanan cepat dan selalu siap melayani konsumen dg cepat... Ruangan nyaman ada musiknya... Sangat menyenangkan",sebulan lalu,2024-04-20 5:11:47,,,,0,158,0,FALSE,,,[]
44,ChIJBTgBuKr2aS4RnmNQqmrwMA8,Kembang Goela Restaurant,ChZDSUhNMG9nS0VJQ0FnSUMyaF9uN1l3EAE,5,"Well setelah lama banget ga ke resto ini.. akhirnya kita makan lagi disini untuk gathering kantor stelah gak perna berkumpul.

Ambience resto nya masih tetep sama gak ada perubahan dan kualitas makanan for sure masi tetep sama.. enak sekali....

Kemarin ini setting makannya sudah set menu...
Ada asinan, ada nasi campur komplit menu nya itu ada ayam bakar, tahu telur, ikn dan sayur okra.. setelah itu ada sup asam noni, dessertnya ada klaperrtart plus cendol.

Soup nya seger banget asem asem seger, dan untuk nasi beserta lauk pauk I LUV banget sih... asinan jg enak. Untk dessert lebih suka cendol nangkanya sih..

Oya disini tu yg terkenal sosis satu meter.. dulu selalu ingat kalo makan kembang goela harus pesen sosis satu meter.. terbaiks...

Recommended buat yg belum pernah coba",2 tahun lalu,2022-04-29 11:25:39,,,,1,228,1502,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipO2yM6KakPKFl6-KGiZJdpDybt8BGIEwkbjPuCv=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMYS6E-_3vc7oaS8iQpgfijvEJ0E4l7eg3aRl93=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM5UNlCOmAjXZg_qntpPSjmIynexgT81QNkfiCa=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOsV3CHheg6s6bZeuBVdTiqQ5cbPzdVZybqISpY=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNMRrrCafBCo7vptvcSCD7yUmx8ntfEq5zeTq1w=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMhLuzFqxqHDTA8I1bqaB9rBdmrBNmDFNXM00I0=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMzriOFrsTrjx7l4KDpVLbPoUpzReOW8eEt4qCz=w150-h150-k-no-p""]"
39,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChdDSUhNMG9nS0VJQ0FnSUREb29PajhRRRAB,4,"Makanannya enak2, lezat dan taste atau rasanya  bintang 5 sesuai dengan harga2nya yang juga bintang 5.

Sayangnya Pelayanannya masih kurang cepat dan sigap pada kondisi ramai berbarengan seperti halnya saat berbuka puasa. Juga antara Pelayan dalam penyajiannya tidak seragam dan tidak konsisten, misal, untuk 1 menu yang sama Pelayan si A jumlah isiya banyak dan kondisi makanannya panas, Pelayan si B jumlahnya sedikit dan kondisi makanannya kurang panas.

Dalam kondisi ramai, AC nya terasa kurang dingin.",sebulan lalu,2024-04-07 9:27:10,,,,0,380,1245,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMpVkIFaioYSo44b2d-x6PDDVvcbiWVHjJ3-gPF=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNkAg29cRl9xowUK8YyiUkRJ5cOTQGL8FGvXIFP=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOD3-lFWiX9cMXMm8x9j_VSyjhZ8_3p-CDfobcq=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPiOOS1Ngu-4CCA6gniz-wEsVBN4EDgh-zHuFdx=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMWVFPmgyFujXRJGcq2qvoA7teEClNbVWCOZCWb=w150-h150-k-no-p""]"
6,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChdDSUhNMG9nS0VJQ0FnSUNqOE5Qd3ZnRRAB,4,"Datang kesini mau nonton ke XXI nya tapi karna masih ada waktu 1 jam, jadi saya coba makan siang ke Roemah Kuliner ini dl. Untuk rasa, ya standart sih. Untuk harga juga lumayan.. Untuk suasana dan kenyamanannya Ok, makanya saya tetep milih nunggu disini..",sebulan lalu,2024-04-17 4:55:08,,,,0,31,103,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOinZT-JG0N08zp97LdCB_roPiPmFz8XfEY2q-n=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOMWIF88fIePLQWkI4RtZ0QnzAHz1LO_VKMxi1h=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO7AipBevtGq3DBLU40hPb_iSBwiy2vuAJlAqEp=w150-h150-k-no-p""]"
11,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChZDSUhNMG9nS0VJQ0FnSUROOHF6MVBBEAE,3,"Rasa & kualitas makanan perlu diperbaiki. Mie yamin dan mia ayam pedas sangat sedikit topping ayamnya, baksonya terasa banget kebanyakan tepung.

Tahu gejrot disajikan dingin, tidak enak. Sayur tumis cuciwis juga tersaji dingin meski rasanya lumayan. Terlalu banyak memakai kemasan plastik langsung buang padahal makan di tempat, TIDAK RAMAH LINGKUNGAN.",4 bulan lalu,2024-01-21 10:20:32,,,,3,348,3318,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOuOo58f5nDyG4c1AZfJV4fVjuO2KcqM2bHpHtT=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOoZNa1yHK8ytjz32PQOs534XYiX8pL_3u9wQ1D=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPP1ZekJVQvQN-r7sHL48Yl9Bdn1My2Hj9sUFa5=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNM7JS6VnFgeevCIS5V8DaCqa9fbIZPYZ1z6IJ4=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMo2dmgELLAeIze7wmuHK75kEPWRjwEvvIgwXyL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPZxdiTd56iY9iFuLoxgBMtVk54TogQS-UWLkF9=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOGudGDApLjZbb-RQvOAsswQhqmEh6Q99sSd0HN=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM-0ztCfFSUS_p1nhIObnlK-MyypjXHvl5cfQ0r=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPymNwbFhnP7G9GAKG3d1cEHoGGBvTBcUWtPmGp=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPuOnhFB5o9IbC-hJTwgGwxly_fBVGRqZel_brH=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMyUt1avbgC2HScWycQCnMRrfLsi7qsGVJqfRyE=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMK7DRywzigkpYofIe8F7jPPOmsiR6tv9s4_KFC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN4qbWwrIgy79B3pT2XTTndNFQv9JjkdvzriaTV=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO9Ui9w-ZvxSZSoFjeKRgC8dlxRRztCtGl4ZeqF=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPxtae0okySs7BBjSjYdzGhwSbrfd0gldSXRWfj=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPpFMXO91Gd7w3Oj--tPmtgc09-e22hoMu21quZ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMcfe55F8ZQMAAZHFTlyijCK4WIemkkHoumCKvn=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMOy9frQSEzJTBnOEZx1uNY51YzETvNMi255rzM=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPq9sjCroCnIhPrPyInKfwss_DpzRgf0JAnBJmC=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOg7cjHWGuwvffrfsBaAPFvK_CGfMurBA-at15N=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipObbDWd7pK893ODwYZjtpKy55lB80lQLMQyJr-_=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOZgwnH6B7Sz6iPyNzDqqFvSnDwZL1weCXIpeHl=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipP_xG3C2-8U27W6_954-OmkvtqfvRQ68uG7Iovu=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPhrrOMJcFjJwj1EDvgF5G_qU1iBlpeoEPhSXBQ=w150-h150-k-no-p""]"
12,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChdDSUhNMG9nS0VJQ0FnSURqNzhMYzV3RRAB,4,"Love to be back disini, sambil nunggu bioskop bisa makan enak makan kenayang tempat cozy.. minusnya cuman pilihan makanan yang ngk banyak..
Recomend buat nongki ramean juga... Bisa foto foto estetik juga... ",3 minggu lalu,2024-05-09 3:16:44,,,,0,464,3847,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNSIIlmg5KJNGd7YyYN0T_qw-mf_uxg0QP_mkfT=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNmSnFasiL_NWosrNuxhfGT8MpwFwt_cFVHtekq=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOBpv9hX4f3IolzycAJHmkutOnOGwTC7YbRQBe1=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOSY1Ir63OVPGcXYuJz5LyJzB8fEV9mtB2iMqH2=w150-h150-k-no-p""]"
41,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChdDSUhNMG9nS0VJQ0FnSURqa0lUejBRRRAB,4,"Kuah Soto Betawinya lumayan enak sebenernya, cuma dagingnya keras dan bumbunya ga meresap, dan untuk harga segitu harusnya bisa lebih baik ya. Nasi ramesnya oke.

TEMPATNYA SIH ENAK BANGET.",sebulan lalu,2024-04-28 6:55:27,,,,0,80,96,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMGxPkCUaY1bTHUNGkFdTXNitEI0j9McnDCcsRa=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPrMgYpAfxkqgSCUALO2jJTzZN7--ZDxjp3Njyh=w150-h150-k-no-p""]"
27,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChdDSUhNMG9nS0VJQ0FnSURqaTlfUTJ3RRAB,5,"Pas lewat abis dari food court mampir di sini. Saya beli asinannya, enak sekali. Resto waktu itu agak ramai, tapi bangku cukup banyak. Menu bervariatif cukup banyak dan lengkap makanan nusantara. Terima kasih.",3 minggu lalu,2024-05-07 13:51:13,,,,0,202,885,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipO6cEnNGwhqa9LxRESG7M1au9RrpmVKUrZeDXmQ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOebTd5zW3jSBVTXcT-vXYuMs5ZF4VWigTptXW7=w150-h150-k-no-p""]"
43,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChZDSUhNMG9nS0VJQ0FnSURUNVl2c1ZREAE,5,"Banyak pilihan menu, karena ini niatnya ngadem aja jadi cuma beli es campur. Makanan berat macem2, ada soto, bakso, jajanan pasar, sm warteg fancy. Makanan-nya juga enak-enak!",5 hari lalu,2024-05-26 9:36:38,,,,0,75,257,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMCowwAk4OPt4Bf9i_Fkhs2XVPEbpQQ7-d4wV8X=w150-h150-k-no-p""]"
37,ChIJnW7fcmv0aS4Rxi-JaGIWgKE,Roemah Kuliner,ChZDSUhNMG9nS0VJQ0FnSURGcUxHQVRBEAE,4,"Parkir luas, resto diatas bioskop.
Tempat adem, nyaman, sabtu malam tidak terlalu ramai.
Mungkin karena harga menu agak mahal ya.
Soto Ayam Lamongan 50K
Soto Daging Betawi 54K
Nasi putih 9.5K
Aqua botol 300 ml 9.5K

Berdua habis 155K

Soto ayam B aja, Soto dagingnya enak.",6 bulan lalu,2023-11-04 12:42:25,,,,1,154,165,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipNc3dB5lRICBPNa5R_dFFm8uvHS9870KdUChMod=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipM_5_JEvV0zMCdwEel4ZS-aTVT8WNlCTKqsin3b=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMW54vimP_e8P-x1-oN2YVHyqKOdXlRzrkNK2YA=w150-h150-k-no-p""]"
13,ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNOOHNuVklREAE,5,"Makanannya enak banget, ini bener2 hidden gem. Resto chinese authentic dengan cita rasa yg tinggi. Menu favorit saya adalah tendon, samcan goreng dan gurame tausi ,juaraaa! Pertahankan kualitas ya. Sukses selalu!",4 bulan lalu,2024-01-13 12:30:59,"Dear Vincentmakmur Widjaja,

Thank you for sharing your positive experience with us! Your kind words have made our day and we are thrilled that you enjoyed your visit. 

We understand that a great meal is the cornerstone of a memorable dining experience, and we are delighted to hear that our chef exceeded your expectations.

We can't wait to have you back at Rose Garden, and we are committed to making your next visit even more enjoyable. If there is anything we can do to enhance your experience, please let us know.

Best Regards,
Rose Garden Management",4 bulan lalu,2024-01-14 7:50:15,0,2,1,FALSE,,"Vincentmakmur Widjaja yang terhormat,

Terima kasih telah berbagi pengalaman positif Anda dengan kami! Kata-kata baik Anda telah membuat hari kami menyenangkan dan kami senang Anda menikmati kunjungan Anda.

Kami memahami bahwa hidangan lezat adalah landasan dari pengalaman bersantap yang mengesankan, dan kami senang mendengar bahwa koki kami melebihi harapan Anda.

Kami menantikan kedatangan Anda kembali di Rose Garden, dan kami berkomitmen untuk menjadikan kunjungan Anda berikutnya lebih menyenangkan. Jika ada yang bisa kami lakukan untuk meningkatkan pengalaman Anda, harap beri tahu kami.

Salam,
Manajemen Taman Mawar","[""https://lh5.googleusercontent.com/p/AF1QipMWoqFaFEWtJPsdl9PjRSv6WQGrbwRWs3xasXQ=w150-h150-k-no-p""]"
29,ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNOMi15RllBEAE,5,Makanan enak dan cpat penyajiannya..,4 bulan lalu,2024-01-18 6:15:08,"Dear Bambang,

Thank you for sharing your positive experience with us. We are looking forward to welcoming you back soon!

Best Regards,
Rose Garden Management",4 bulan lalu,2024-01-23 5:03:36,2,2,1,FALSE,,"Bambang yang terhormat,

Terima kasih telah berbagi pengalaman positif Anda dengan kami. Kami menantikan untuk segera menyambut Anda kembali!

Salam,
Manajemen Taman Mawar","[""https://lh5.googleusercontent.com/p/AF1QipOp13ZJmGkR4UAI-_QjxKgJabIMeGVn2x9KdS0k=w150-h150-k-no-p""]"
20,ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNKME5uSGFREAE,5,"Roomnya cocok untuk seminar ataupun resepsi pernikahan. Cukup luas dengan design interior yang menarik. Menu dimsumnya enak begitu juga menu Chinese food lainnya. Tersedia menu ""All You Can Eat"" dan buka di hari Sabtu- Minggu. Pelayanannya baik, memuaskan, ramah dan cepat. Saya berharap bisa datang kembali",11 bulan lalu,2023-06-19 8:09:05,,,,2,2,1,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipMiODSgX0pn0PNK-dL-y8OOuPa6y4fHEP3TCN17=w150-h150-k-no-p""]"
24,ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,ChZDSUhNMG9nS0VJQ0FnSUR4czZEMUdBEAE,5,"Wahhh, makanannya sangat enak, tempatnya juga sangat autentik sekali rekomendasi banget ni",11 bulan lalu,2023-06-14 13:26:35,,,,4,1,1,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOqLJVGfrYcPPrWXDG-Tw6nq600MURoeqRrj-Fe=w150-h150-k-no-p""]"
40,ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,ChZDSUhNMG9nS0VJQ0FnSUR4MzVQY0pBEAE,5,"Makanannya enak2,pelayanan nya bagus,
Suasana yg nyaman,sejuk cocok untuk yg mau buat berbagai acara...",11 bulan lalu,2023-06-18 0:43:19,,,,1,1,1,FALSE,,,"[""https://lh5.googleusercontent.com/p/AF1QipOivUoh-86STwxYz13Z30cvmvc7XKModFaGUrKu=w150-h150-k-no-p""]"
1,ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,ChZDSUhNMG9nS0VJQ0FnSUNCck5DV0RREAE,5,"aaah suka banget semua makanan disini, very authentic dan porsinya besar cocok untuk makan tengah. Semuanya enak!!",setahun lalu,2022-12-19 7:23:31,,,,82,193,752,TRUE,,,"[""https://lh5.googleusercontent.com/p/AF1QipPnJEe1HIS5XtkcgzDB15YNpD1MtwI1wLUi3-SA=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOR98Xz1Crtln-AJ27kpAhGBDE1AnP-oYstX9QJ=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMJZgWezBVz6c1nrCTAp0ktjaIrVkSpF17hBlcG=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipO8FpFvDEAjhs5gQPKhBRzOyv2A6ti1q4B3K8dE=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNrLSb17v3BeqZjNcKXxWI2d6VgH-bBgz_DI54z=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPnQwQ8KhOeueDsnoJ7yKFNGoqXHwft6cHvVtqM=w150-h150-k-no-p""]"
32,ChIJq7zCe772aS4RiBItODJqB_E,Rose Garden International Restaurant,ChZDSUhNMG9nS0VJQ0FnSURsc3AtaElREAE,5,"Must try bebek n babi panggang nya. Babi panggang kulit crispy tapi ga sampe dry gt layer2 bawahnya. Bebeknya perfecto. Coba jg char siew nya, enak. Price affordable compared to other chinese resto. Mereka jg ada dimsum options. Hidden gem sih ini ",5 bulan lalu,2023-12-01 6:30:09,"Hi Yessica,

Thank you so much for taking the time to share your positive experience with us. Your kind words mean a lot to us and motivate us to keep up the good work. 

We're thrilled to hear that you're a fan of our mouth-watering roasted duck and pork. We're passionate about serving delicious food and providing top-notch service, so it's great to know that we hit the mark with you. 

We can't wait to welcome you back soon! Let us know if there's anything we can do to make your next visit even more enjoyable.

Best Regards,
Rose Garden Management",5 bulan lalu,2023-12-01 7:01:08,3,68,20,TRUE,,"Hai Yessica,

Terima kasih banyak telah meluangkan waktu untuk berbagi pengalaman positif Anda dengan kami. Kata-kata baik Anda sangat berarti bagi kami dan memotivasi kami untuk terus bekerja dengan baik.

Kami sangat senang mendengar bahwa Anda adalah penggemar bebek dan babi panggang kami yang lezat. Kami bersemangat dalam menyajikan makanan lezat dan memberikan layanan terbaik, jadi senang mengetahui bahwa kami mencapai sasaran bersama Anda.

Kami tidak sabar untuk segera menyambut Anda kembali! Beri tahu kami jika ada yang bisa kami lakukan untuk membuat kunjungan Anda berikutnya lebih menyenangkan.

Salam,
Manajemen Taman Mawar",[]
